                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1798065650 |  1806849428 |  1807036724 |  1817666360 |  1691247958 |  1689188873 |  1821348146 |  1709624877 |  1824215087 |  1827483737 |  1746014520 |  1857537040
  Cycles                             |   853086800 |   853086800 |   853086800 |   853086800 |   639815100 |   639815100 |   853086800 |   639815100 |   853086800 |   853086800 |   639815100 |   853086800
  IPC                                |        2.11 |        2.12 |        2.12 |        2.13 |        2.64 |        2.64 |        2.14 |        2.67 |        2.14 |        2.14 |        2.73 |        2.18
  Time (ns)                          |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700 |   213271700
  Idle time (ns)                     |         297 |      285288 |      286902 |      288202 |      289513 |      290796 |      292009 |      293331 |      294654 |      295972 |      297273 |      298558
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46424906 |    49951080 |    50013754 |    53556961 |    11416221 |    10729478 |    58437998 |    21196261 |    59393849 |    60483399 |   303927335 |   341101935
  num incorrect                      |       42600 |       32031 |       32021 |       32022 |       31473 |       31628 |       27983 |       27591 |       27781 |       27782 |       18477 |       18270
  misprediction rate                 |       0.09% |       0.06% |       0.06% |       0.06% |       0.27% |       0.29% |       0.05% |       0.13% |       0.05% |       0.05% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158347912 |   157995406 |   157995215 |   157995215 |   157995354 |   157995215 |   157003193 |   157003193 |   157003193 |   157003193 |    79675973 |    79675825
    num misses                       |         266 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   793427800 |   793799791 |   793830596 |   795602206 |   774535291 |   774192715 |   792778605 |   774159767 |   793256425 |   793801200 |   539232844 |   557819630
    num misses                       |      937732 |      957463 |      945710 |      943099 |      921088 |      931425 |      897242 |      933114 |      911239 |      937327 |      463424 |      475486
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.12% |       0.11% |       0.12% |       0.09% |       0.09%
    mpki                             |        0.52 |        0.53 |        0.52 |        0.52 |        0.54 |        0.55 |        0.49 |        0.55 |        0.50 |        0.51 |        0.27 |        0.26
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      937998 |      957501 |      945748 |      943137 |      921126 |      931463 |      897280 |      933152 |      911277 |      937365 |      463462 |      475524
    num misses                       |       29348 |       19212 |       32065 |       25823 |       26326 |       20412 |       20089 |       18668 |       20981 |       21685 |       16751 |       16953
    miss rate                        |       3.13% |       2.01% |       3.39% |       2.74% |       2.86% |       2.19% |       2.24% |       2.00% |       2.30% |       2.31% |       3.61% |       3.57%
    mpki                             |        0.02 |        0.01 |        0.02 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   158347912 |   157995406 |   157995215 |   157995215 |   157995354 |   157995215 |   157003193 |   157003193 |   157003193 |   157003193 |    79675973 |    79675825
    num cache misses                 |      262298 |      196978 |      192480 |      193985 |      213710 |      220024 |      195179 |      217781 |      192769 |      192256 |      199882 |      187166
    miss rate                        |       0.17% |       0.12% |       0.12% |       0.12% |       0.14% |       0.14% |       0.12% |       0.14% |       0.12% |       0.12% |       0.25% |       0.23%
    mpki                             |        0.15 |        0.11 |        0.11 |        0.11 |        0.13 |        0.13 |        0.11 |        0.13 |        0.11 |        0.11 |        0.11 |        0.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   793427800 |   793799791 |   793830596 |   795602206 |   774535291 |   774192715 |   792778605 |   774159767 |   793256425 |   793801200 |   539232844 |   557819630
    num cache misses                 |    26416664 |    26091023 |    26111074 |    26120955 |    26126087 |    26108418 |    25716913 |    25743510 |    25725786 |    25716886 |    13383459 |    13369801
    miss rate                        |       3.33% |       3.29% |       3.29% |       3.28% |       3.37% |       3.37% |       3.24% |       3.33% |       3.24% |       3.24% |       2.48% |       2.40%
    mpki                             |       14.69 |       14.44 |       14.45 |       14.37 |       15.45 |       15.46 |       14.12 |       15.06 |       14.10 |       14.07 |        7.67 |        7.20
