275645928,255089228,229650948,207150772,255307968,263179420,245772104,200645316,209817712,0
263391367,252640940,222160404,155219552,253850564,273566996,240187572,151221876,0,209817712
258620926,248096988,212342672,138741536,259602528,279686756,238006192,0,151221876,200645316
268137947,244187892,228800728,241869344,239326864,235991872,0,238006192,240187572,245772104
297624518,262108176,242979272,283978676,253701220,0,235991872,279686756,273566996,263179420
301148970,249594532,247424348,262940076,0,253701220,239326864,259602528,253850564,255307968
267483940,255858616,212564748,0,262940076,283978676,241869344,138741536,155219552,207150772
262535316,246976328,0,212564748,247424348,242979272,228800728,212342672,222160404,229650948
284716830,0,246976328,255858616,249594532,262108176,244187892,248096988,252640940,255089228
0,284716830,262535316,267483940,301148970,297624518,268137947,258620926,263391367,275645928

